datetime,americano,cafelatte,cafemoca,caramelmatk,icedamericano,weather_avgtemp,weather_avgmoist,weather_avgwindspeed,weather_rain,weather_maxtemp,weather_maxwindspeed,weather_mintemp
2016-12-28,31.42742,24.43022,18.19272,31.26749,2.59896,-3.492592593,54.87179487,1.214814815,0,2.140740741,3.214814815,-8.425925926
2016-12-29,28.2287,21.47141,18.11275,29.988,2.43902,-3.492592593,51.825,2.018518519,0.12962963,-0.331481481,4.57962963,-6.461111111
2016-12-30,27.06917,22.43102,16.79328,30.34786,2.75889,-3.511111111,59.17948718,0.894444444,0,1.622222222,2.546296296,-9.442592593
2016-12-31,27.02918,19.67213,16.51339,26.26949,2.51899,0.494444444,74,0.883333333,0,5.533333333,2.325925926,-3.735185185
2017-01-01,23.35065,20.75169,17.27309,26.7493,1.95921,2.72037037,80.17948718,0.805555556,0,7.568518519,2.244444444,-2.403703704
2017-01-02,29.66813,22.35105,18.15273,34.7461,3.2387,5.146296296,79.58974359,1.422222222,0.085185185,9.442592593,3.564814815,1.438888889
2017-01-03,32.46701,24.63014,18.67253,34.62614,3.71851,1.851851852,70.61538462,1.162962963,0,7.524074074,3.398148148,-2.67962963
2017-01-04,32.38704,23.27069,18.95241,33.46661,3.75849,3.474074074,66.02564103,1.083333333,0,9.437037037,3.238888889,-0.444444444
2017-01-05,31.94722,22.9908,20.15193,33.90643,3.27868,3.966666667,61.61538462,1.657407407,0,8.098148148,3.857407407,-1.331481481
2017-01-06,31.50739,24.43022,17.63294,30.58776,2.9988,5.146296296,64.48717949,1.338888889,0,10.61481481,3.257407407,1.159259259
2017-01-07,29.94802,22.63094,18.63254,31.42742,3.31867,3.688888889,73.64102564,0.885185185,0,9.909259259,2.542592593,-1.233333333
2017-01-08,30.9876,24.27029,19.27229,28.90843,4.27828,6.598148148,65.97435897,1.503703704,0.012962963,11.38148148,3.585185185,2.142592593
2017-01-09,33.42662,22.59096,19.39224,33.10675,3.79848,2.383333333,61.20512821,2.353703704,0.003703704,5.457407407,4.503703704,-2.725925926
2017-01-10,32.30707,23.27069,19.43222,34.7461,3.43862,-2.605555556,48.38461538,2.222222222,0.018518519,2.244444444,5.088888889,-6.507407407
2017-01-11,33.2267,26.78928,20.87165,32.82686,3.63854,-3.296296296,44.46153846,1.592592593,0,1.805555556,4.396296296,-8.92962963
2017-01-12,33.10675,25.66973,21.19152,31.38744,3.55857,-1.551851852,50.07692308,2.109259259,0.1,2.468518519,5.116666667,-5.544444444
2017-01-13,30.50779,23.71051,22.15113,31.26749,2.63894,-5.318518519,50.25641026,2.12037037,0.035185185,-0.92962963,5.474074074,-8.318518519
2017-01-14,27.30907,21.87125,20.19192,32.46701,1.91923,-7.435185185,35.43589744,2.907407407,0,-4.196296296,5.638888889,-9.974074074
2017-01-15,28.10875,22.11115,20.83166,35.2259,2.11915,-6.396226415,32.74509804,1.420754717,0,-0.630188679,3.437735849,-11.67735849
2017-01-16,33.50659,24.2303,20.63174,31.2275,3.07876,-4.433333333,50.43589744,0.939622642,0,2.814814815,2.5,-10.35555556
2017-01-17,33.10675,23.43062,19.07237,33.46661,3.43862,-2.564150943,39.73584906,0.875,0,3.662264151,2.563461538,-8.566037736
2017-01-18,35.90563,25.70971,19.63214,33.18672,3.51859,-0.922222222,52.83333333,0.87037037,0,3.472222222,2.553703704,-4.705555556
2017-01-19,33.78648,22.63094,18.35265,32.18712,4.19832,-1.32962963,46.94444444,1.066666667,0,4.353703704,3.216666667,-5.82037037
2017-01-20,29.34826,23.07077,19.95201,30.54778,2.87884,-3.903703704,50.5,2.187037037,2.348148148,-0.511111111,5.077777778,-8.455555556
2017-01-21,28.7485,21.39144,18.27269,32.62694,3.39864,-5.146296296,57.46296296,1.190740741,0.685185185,-0.62962963,4.1,-11.15185185
2017-01-22,30.86765,22.55097,18.83246,30.14794,3.15873,-7.285185185,36.53703704,2.824074074,0.196296296,-2.222222222,5.387037037,-10.32777778
2017-01-23,33.62654,23.03078,18.79248,30.18792,2.35905,-8.633333333,39.87037037,1.609259259,0,-3.738888889,3.707407407,-13.00740741
2017-01-24,36.14554,22.11115,19.11235,33.70651,3.27868,-7.32037037,41.75925926,1.235185185,0,-1.064814815,3.212962963,-13.17222222
2017-01-25,29.70811,21.59136,18.59256,30.7477,3.2387,-5.874074074,43.05555556,1.037037037,0,0.968518519,3.003703704,-12.25
2017-01-26,29.66813,18.55257,16.55337,26.62934,2.27908,-1.622222222,49.27777778,1.681481481,0.301851852,3.985185185,4.883333333,-9.559259259
2017-01-27,25.26989,17.35305,15.43382,23.67053,2.2391,-1.972222222,37.33333333,2.575471698,3.696296296,4.35,6.122641509,-6.074074074
2017-01-28,25.78968,15.63374,14.95401,24.11035,2.31907,-1.924074074,36.94444444,1.011111111,0,4.124074074,2.531481481,-8.896296296
2017-01-29,27.66893,20.31187,23.43062,27.10915,2.79888,0.775925926,54.77777778,1.018518519,4.737037037,2.516666667,2.898148148,-0.388888889
2017-01-30,34.26629,23.59056,22.47101,31.46741,4.35825,-4.430188679,46.73584906,2.212765957,0.049056604,0.043396226,4.457446809,-8.386792453
2017-01-31,33.38664,23.11075,20.95161,31.9872,3.03878,-5.762962963,41.5,1.109259259,0,-0.053703704,2.853703704,-11.11481481
2017-02-01,34.54618,26.14954,20.91163,32.50699,4.19832,-3.581481481,36.51851852,1.972222222,0,1.25,4.775925926,-7.777777778
2017-02-02,36.62534,24.03038,21.35145,33.10675,3.2387,-2.548148148,41.27777778,1.518518519,0,3.424074074,4.144444444,-10.05740741
2017-02-03,37.38504,24.47021,18.63254,32.58696,2.9988,1.02037037,51.16666667,1.040740741,0,6.459259259,3.127777778,-3.383333333
2017-02-04,32.70691,22.87085,19.79208,29.46821,3.4786,0.714814815,54.18518519,0.82962963,0,3.822222222,2.27037037,-3.961111111
2017-02-05,36.30547,25.34986,19.91203,33.02678,3.75849,1.666666667,54.83333333,1.492592593,0.546296296,3.47962963,3.940740741,-0.675925926
2017-02-06,33.46661,22.47101,17.87285,30.58776,4.03838,-1.090740741,38.18518519,2.318518519,0,2.740740741,4.422222222,-4.109259259
2017-02-07,40.06397,22.39104,19.51219,33.42662,4.59816,-1.9,40.57407407,1.059259259,0,2.924074074,2.818518519,-6.255555556
2017-02-08,39.82407,22.91083,20.55177,31.94722,3.4786,-1.672222222,40.37037037,1.333333333,0,1.883333333,3.52962963,-5.609259259
2017-02-09,37.42502,24.27029,19.63214,32.14714,4.59816,-4.261111111,35.16666667,2.842592593,0,-1.116666667,5.242592593,-6.351851852
2017-02-10,35.94562,22.15113,16.87325,29.2283,3.43862,-5.62962963,31.98148148,3.053703704,0,-1.916666667,5.331481481,-8.357407407
2017-02-11,34.62614,19.2323,18.03278,28.62854,3.55857,-4.096296296,34.75925926,2.157407407,0,0.683333333,4.609259259,-9.096296296
2017-02-12,37.26509,24.43022,20.91163,32.38704,3.59856,-2.2,41.16666667,1.440740741,0,4.244444444,3.948148148,-8.318518519
2017-02-13,42.22311,26.46941,21.47141,32.06717,4.15833,-0.538888889,49.2037037,1.011111111,0.055555556,5.796296296,3.12962963,-6.748148148
2017-02-14,38.7445,26.42942,20.71171,30.30787,3.35865,-0.027777778,39.7962963,1.403703704,0,6.281481481,3.618518519,-5.024074074
2017-02-15,38.18472,25.26989,19.11235,30.58776,3.75849,1.112962963,42.2962963,1.044444444,0,7.935185185,3.025925926,-5.142592593
2017-02-16,38.9844,24.71011,18.51259,30.58776,4.75809,5.588888889,49.11111111,1.52037037,0.103703704,11.36481481,4.414814815,-3.074074074
2017-02-17,34.58616,26.50939,18.9924,29.82806,3.35865,1.735849057,42.90566038,2.866037736,3.701886792,9.237735849,5.164150943,-4.086792453
2017-02-18,35.58576,22.95081,20.59176,29.10835,3.43862,-1.846296296,36.62962963,2.02962963,0,3.477777778,4.909433962,-7.237037037
2017-02-19,34.7461,25.10995,20.35185,36.58536,4.11835,2.335185185,50.35185185,1.868518519,2.803703704,6.735185185,4.833333333,-4.025925926
2017-02-20,36.58536,22.9908,18.27269,34.10635,3.4786,-0.675925926,55.69230769,3.124074074,1.011111111,5.677777778,5.990740741,-4.568518519
2017-02-21,38.70451,25.42982,19.71211,33.7465,4.2383,-0.890740741,33.77777778,1.166666667,0,6.003703704,3.090740741,-7.662962963
2017-02-22,35.66573,26.54938,20.35185,35.26589,4.59816,1.587037037,55.38888889,1.627777778,4.796296296,3.405555556,4.414814815,-0.992592593
2017-02-23,34.62614,22.59096,19.47221,33.06677,3.75849,-0.542592593,40.55555556,2.975925926,0,3.033333333,5.557407407,-3.562962963
2017-02-24,38.46461,24.71011,19.47221,34.02638,3.79848,-0.542592593,39.90740741,1.701851852,0,4.405555556,4.618518519,-6.05
2017-02-25,30.62774,20.39184,20.67173,30.10795,3.55857,2.161111111,46.74074074,1.737037037,0,8.294444444,4.698148148,-3.807407407
2017-02-26,32.7469,22.79088,19.31227,30.7477,4.67812,2.933333333,42.55555556,1.390740741,0,9.527777778,4.014814815,-2.518518519
2017-02-27,35.82566,25.58976,18.15273,30.30787,3.91843,3.087037037,36.68518519,1.235185185,0,10.23518519,3.496296296,-3.15
2017-02-28,35.94562,21.75129,16.87325,28.06877,5.35785,4.635185185,37.40740741,1.338888889,0,12.05185185,3.705555556,-2.531481481
2017-03-01,32.46701,22.63094,18.03278,30.90763,4.63814,4.8,48.74074074,1.244444444,4.503703704,11.23333333,4.346296296,1.088888889
2017-03-02,32.78688,21.15153,14.87405,30.14794,4.15833,2.135185185,46.53703704,2.257407407,0.462962963,6.446296296,4.574074074,-1.42037037
2017-03-03,32.30707,19.63214,14.43422,28.38864,4.71811,2.974074074,44.46296296,1.542592593,0,10.06851852,4.175925926,-3.451851852
2017-03-04,33.18672,21.95121,18.2327,28.70851,5.27788,4.681481481,46.88888889,1.111111111,0,11.88333333,3.22962963,-1.346296296
2017-03-05,35.58576,24.07037,17.87285,30.58776,5.31787,4.712962963,52.51851852,1.422641509,0.374074074,10.7537037,3.952830189,-0.574074074
2017-03-06,35.90563,20.59176,17.15313,29.58816,3.95841,0.87037037,30.68518519,3.040740741,0.009259259,4.842592593,5.933333333,-2.048148148
2017-03-07,37.14514,22.79088,21.15153,31.10755,4.31827,-0.774074074,38.66666667,2.909259259,0,2.975925926,5.287037037,-3.372222222
2017-03-08,38.54458,24.43022,23.03078,32.7469,3.71851,0.383333333,38.48148148,2.312962963,0.016666667,5.755555556,5.509259259,-5.624074074
2017-03-09,38.78448,23.87045,20.59176,31.70731,4.91803,3.451851852,37.07407407,2.474074074,0,10.28888889,6.087037037,-3.361111111
2017-03-10,30.90763,18.75249,16.79328,26.78928,5.03798,4.475925926,31.27777778,1.544444444,0,11.85555556,4.198148148,-2.144444444
2017-03-11,31.02758,21.47141,24.91003,28.9884,4.39824,6.253703704,46.25641026,1.2,0,15.69259259,3.927777778,-1.75
2017-03-12,32.78688,25.50979,27.18912,32.2271,4.67812,7.690740741,44.24074074,1.440740741,0,13.97037037,4.409259259,2.401851852
2017-03-13,35.94562,23.03078,21.63134,29.02838,6.11755,6.468518519,38.38888889,1.857407407,0,12.42222222,4.037037037,0.688888889
2017-03-14,35.02598,21.2315,19.35225,31.58736,5.39784,5.688888889,44.20512821,2.188888889,0,11.4962963,5.061111111,0.135185185
2017-03-15,35.06597,21.59136,19.79208,27.9888,6.39744,5.259259259,31.16666667,1.446296296,0,12.47592593,3.972222222,-1.196296296
2017-03-16,33.42662,19.39224,17.71291,29.70811,5.87764,5.461111111,34.85185185,1.444444444,0,12.99259259,4.031481481,-1.207407407
2017-03-17,32.90683,21.51139,17.2331,27.34906,5.39784,6.901851852,34.40740741,1.346296296,0,15.40925926,4.218518519,-0.683333333
2017-03-18,28.9884,22.15113,19.15233,27.26909,5.15793,8.731481481,28.27777778,1.605555556,0,15.97592593,4.77037037,4.012962963
2017-03-19,32.82686,24.31027,20.59176,31.14754,5.4778,9.401886792,32.13207547,1.137735849,0,18.28867925,3.196226415,1.083018868
2017-03-20,35.42582,22.15113,19.31227,31.82726,5.87764,9.214814815,35.24074074,1.107407407,0,15.20185185,3.590740741,3.390740741
2017-03-21,34.42622,22.75089,17.35305,32.34706,6.75729,7.274074074,38.12962963,2.085185185,0,12.77037037,5.066666667,2.887037037
2017-03-22,34.58616,24.79008,17.71291,31.38744,5.79768,7.116666667,42.87179487,1.674074074,0,13.91666667,4.52037037,0.05
2017-03-23,33.66653,22.47101,18.31267,33.50659,5.63774,8.373584906,42.55263158,1.556603774,0,14.70943396,4.286792453,3.303773585
2017-03-24,29.50819,18.35265,15.67373,28.86845,5.4778,7.8,51.1025641,1.316666667,0.007407407,14.36666667,3.657407407,1.794444444
2017-03-25,29.7481,21.79128,18.47261,31.50739,5.35785,7.194444444,39.31481481,1.505555556,0.059259259,12.03703704,4.157407407,3.481481481
2017-03-26,32.46701,24.31027,19.83206,34.66613,5.27788,6.759259259,44.2962963,1.592592593,0.062962963,11.40740741,4.196296296,2.842592593
2017-03-27,33.38664,22.63094,15.79368,29.82806,5.07796,6.201851852,51.22222222,1.838888889,1.009259259,10.95555556,5.987037037,2.712962963
2017-03-28,37.50499,21.39144,15.51379,31.30747,5.9976,6.440740741,47.35185185,1.42962963,0.009259259,12.64259259,3.775925926,1.02037037
2017-03-29,35.78568,20.71171,17.75289,31.26749,6.87724,8.012962963,40.66666667,1.505555556,0,14.57407407,3.772222222,1.97962963
2017-03-30,32.54698,20.15193,16.27349,30.94762,7.35705,9.843396226,39.9245283,1.375471698,0,17.36792453,3.639622642,1.969811321
2017-03-31,30.7477,21.75129,17.19312,28.9884,5.51779,8.342592593,55.2962963,1.540740741,2.738888889,12.35555556,4.027777778,5.25
2017-04-01,30.66773,20.71171,17.91283,28.9884,4.91803,8.144444444,49.44444444,1.585185185,0.675925926,14.1537037,5.418518519,3.916666667
2017-04-02,34.58616,24.03038,19.55217,30.2279,6.79728,8.262962963,44,1.67037037,0,15.67222222,4.524074074,1.737037037
2017-04-03,36.9852,20.83166,14.63414,28.30867,7.51699,10.55555556,37.81481481,1.701851852,0,18.98703704,4.481481481,2.551851852
2017-04-04,34.90603,22.35105,15.59376,29.42822,7.95681,13.05185185,31.87037037,1.455555556,0,21.52222222,4.238888889,4.27037037
2017-04-05,37.18512,22.59096,17.75289,34.30627,6.31747,11.83518519,49.50943396,1.52037037,31.7037037,14.64259259,3.974074074,9.535185185
2017-04-06,37.82487,21.15153,17.11315,31.82726,6.95721,10.92222222,62.33962264,1.975925926,2.942592593,13.42592593,4.085185185,9.4
2017-04-07,34.86605,21.63134,15.71371,29.7481,8.11675,14.06481481,51.2037037,1.392592593,0,22.26851852,3.509259259,8.757407407
2017-04-08,32.42702,19.67213,17.43302,28.06877,7.07716,12.65740741,54.22222222,1.655555556,0.374074074,19.45925926,3.964814815,7.774074074
2017-04-09,34.58616,23.95041,18.03278,31.90723,7.87684,14.04259259,45.83333333,1.912962963,0.487037037,19.19814815,4.792592593,9.607407407
2017-04-10,37.58496,20.95161,17.39304,29.30827,8.87644,15.48703704,28.92307692,1.990740741,0,22.31851852,4.403703704,9.387037037
2017-04-11,43.18272,24.07037,17.79288,30.86765,8.63654,14.5537037,29.68518519,2.388888889,0.442592593,19.94444444,5.605555556,10.53888889
2017-04-12,41.86325,24.87005,17.87285,33.34666,8.67652,11.28703704,22.79487179,2.894444444,0,16.36666667,6.118518519,6.703703704
2017-04-13,37.26509,22.95081,20.35185,32.82686,8.71651,12.05185185,55.02564103,1.92962963,0,19.41666667,4.742592593,4.103703704
2017-04-14,35.90563,23.2307,19.75209,30.9876,8.4766,12.9537037,43.90740741,2.738888889,4.67037037,18.4537037,7.038888889,8.555555556
2017-04-15,32.46701,25.82966,19.75209,39.42423,11.11555,15.75740741,47.38888889,1.492592593,0,23.94074074,4.583333333,9.487037037
2017-04-16,38.38464,24.79008,18.07277,38.54458,9.996,17.46111111,42.11111111,1.111111111,0,24.3037037,3.516666667,10.38333333
2017-04-17,44.66213,23.35065,20.2319,39.30427,8.75649,13.87777778,53.42592593,1.540740741,6.125925926,18.23703704,4.422222222,10.14814815
2017-04-18,39.42423,23.07077,19.67213,39.14434,9.95601,11.43703704,57.24074074,2.164814815,7.946296296,17.1,5.514814815,8.253703704
2017-04-19,39.30427,24.47021,21.2315,38.18472,9.59616,12.52592593,34.31481481,2.238888889,0,18.22037037,4.924074074,6.918518519
2017-04-20,38.7445,24.19032,19.55217,32.78688,7.9968,12.41851852,37.96296296,1.518518519,0.044444444,18.07407407,4.118518519,8.518518519
2017-04-21,37.58496,21.79128,18.31267,29.10835,8.87644,12.20555556,44.7037037,1.544444444,0,19.32592593,4.259259259,5.598148148
2017-04-22,33.86645,22.59096,18.75249,29.34826,7.71691,13.82264151,37.9245283,1.666037736,0,21.89433962,4.686792453,6.564150943
2017-04-23,38.50459,22.39104,19.75209,29.94802,9.07636,13.78888889,33.83333333,1.809259259,0,21.56296296,4.97037037,6.522222222
2017-04-24,38.50459,20.67173,16.83326,31.50739,9.11635,14.20740741,45.33333333,2.064814815,0,21.53888889,5.35,6.12037037
2017-04-25,36.94522,21.07157,18.75249,30.50779,8.91643,15.58148148,42.25925926,1.955555556,0,20.79074074,4.683333333,10.92222222
2017-04-26,38.42463,19.63214,15.71371,29.30827,9.59616,14.78333333,26.94444444,2.42037037,0,20.71666667,5.714814815,9.322222222
2017-04-27,35.9856,22.31107,18.2327,28.10875,10.31587,13.11111111,33.31481481,2.385185185,0,19.98703704,5.977777778,6.472222222
2017-04-28,33.34666,20.2319,14.55417,25.14994,9.15633,14.00740741,41.98148148,2.503703704,0,21.37777778,5.677777778,7.662962963
2017-04-29,35.2259,19.75209,16.15353,25.82966,8.87644,16.22037037,35.51851852,2.059259259,0,23.77037037,5.051851852,7.742592593
2017-04-30,31.02758,21.9912,16.59336,26.70931,10.2359,18.37592593,59.79487179,2.018518519,0,27.35925926,4.746296296,11.84259259
2017-05-01,34.14634,19.83206,14.51419,25.54978,9.2363,18.76111111,56.30769231,1.331481481,0,27.68518519,3.835185185,11.05555556
2017-05-02,37.10515,19.55217,14.79408,24.2303,11.19552,19.09814815,51.76923077,1.283333333,0,27.07777778,3.537037037,12.2462963
2017-05-03,32.2271,19.43222,15.91363,24.55017,11.31547,19.98703704,47.38461538,1.327777778,0,29.49074074,4.335185185,11.61851852
2017-05-04,31.90723,19.71211,14.67413,23.63054,11.59536,20.15925926,50.79487179,1.325925926,0,27.17222222,3.881481481,12.65555556
2017-05-05,29.94802,17.07317,13.51459,22.91083,8.87644,20.3,57.25641026,2.148148148,0,26.86481481,5.494444444,15.36851852
2017-05-06,32.90683,18.39264,15.63374,25.86965,8.75649,14.43703704,37.61538462,2.92962963,0,19.83333333,7.061111111,8.877777778
2017-05-07,32.94682,18.51259,15.15393,25.06997,8.87644,15.64074074,48,2.246296296,0,22.71111111,5.503703704,8.612962963
2017-05-08,31.70731,18.83246,13.9944,24.79008,9.19632,17.03888889,51.48717949,1.631481481,0,23.43333333,4.014814815,9.461111111
2017-05-09,34.66613,19.992,16.31347,27.58896,8.27668,16.03333333,69.92307692,1.187037037,3.344444444,21.07407407,3.625925926,13.82407407
2017-05-10,33.26669,17.67293,13.75449,24.91003,7.67692,15.76851852,77.30769231,1.644444444,2.892592593,20.77962963,4.448148148,12.81111111
2017-05-11,36.26549,19.79208,14.07437,25.58976,9.11635,18.16296296,72.02564103,1.296296296,0.068518519,24.34444444,3.514814815,11.87037037
2017-05-12,34.82606,18.07277,14.35425,25.9896,7.55697,18.34259259,77.30769231,1.553703704,0.02962963,21.72037037,4.3,14.90925926
2017-05-13,31.42742,18.19272,15.11395,25.90963,8.39664,16.03148148,79.8974359,2.442592593,7.146296296,23.11481481,7.524074074,11.75740741
2017-05-14,36.06557,20.67173,17.07317,29.02838,9.4762,15.48333333,58.48717949,2.853703704,0,20.65925926,5.861111111,10.60185185
2017-05-15,36.70531,22.35105,12.79488,26.46941,10.71571,15.34074074,65.76923077,2.090740741,0,20.22407407,4.225925926,10.83148148
2017-05-16,40.90363,19.03238,14.11435,28.30867,10.31587,16.35,66.38461538,1.503703704,0,22.03148148,3.611111111,11.85185185
2017-05-17,38.90443,21.15153,16.03358,28.14874,11.63534,17.99814815,57.71794872,1.453703704,0,25.75,3.981481481,10.66111111
2017-05-18,39.90403,20.95161,14.79408,26.42942,13.79448,19.37407407,52.28205128,1.587037037,0,26.79259259,4.160377358,11.85185185
2017-05-19,36.86525,20.35185,14.47421,24.47021,14.31427,20.10555556,49.56410256,1.731481481,0,27.74814815,4.486792453,12.92592593
2017-05-20,35.42582,18.39264,14.43422,23.9904,11.51539,19.87592593,50.56410256,1.588888889,0,27.17777778,4.328301887,12.82037037
2017-05-21,34.14634,21.11155,15.87365,43.9824,11.35545,20.29444444,53.94871795,1.561111111,0,27.19259259,3.983333333,13.83148148
2017-05-22,41.26349,20.75169,13.39464,30.58776,14.59416,20.58148148,59.02564103,1.381481481,0,27.77592593,3.82962963,13.91111111
2017-05-23,40.62375,19.75209,13.75449,29.7481,12.83486,19.06666667,72.38461538,1.333333333,4.248148148,24.31851852,3.694444444,14.81111111
2017-05-24,42.70291,21.87125,20.83166,30.54778,13.11475,20.66111111,66.51282051,1.516666667,1.105555556,27.13888889,4.027777778,15.57222222
2017-05-25,40.42383,21.31147,15.51379,27.94882,12.07516,18.6962963,51.64102564,2.724074074,0,24.97962963,5.968518519,13.26851852
2017-05-26,35.42582,21.19152,15.51379,24.67013,10.87564,16.81296296,47.28205128,2.003703704,0,22.8037037,4.424074074,10.50740741
2017-05-27,33.70651,20.15193,17.43302,33.94642,10.67572,18.37222222,53.28205128,1.618518519,0,25.72962963,3.988888889,11.51666667
2017-05-28,35.86565,21.19152,15.91363,37.06517,10.71571,20.22407407,57.8974359,2,0,27.50185185,4.696296296,12.25740741
2017-05-29,45.70171,20.11195,16.03358,29.2283,16.15353,21.96851852,66.53846154,1.687037037,0,28.81666667,4.12962963,16.83148148
2017-05-30,43.30267,20.67173,15.35385,32.02718,16.47341,22.52037037,49.84615385,1.661111111,0,30.11296296,4.168518519,16.60740741
2017-05-31,38.7445,20.87165,14.71411,29.18832,13.19472,21.95555556,56.94871795,1.327777778,0,28.69259259,3.452830189,15.56666667
2017-06-01,37.7449,19.27229,16.63334,28.9884,13.71451,22.42592593,58.71794872,2.157407407,1.461111111,26.98703704,5.251851852,18.0037037
2017-06-02,34.06637,19.31227,15.2339,26.94922,12.2351,19.9537037,44.64102564,2.027777778,0,25.74259259,4.47962963,13.63888889
2017-06-03,34.34626,18.9924,14.87405,24.99,10.43582,19.83148148,47.84615385,2.161111111,0,26.03518519,4.894444444,14.91111111
2017-06-04,36.70531,19.43222,15.63374,29.50819,10.9956,20.76666667,45.28205128,1.8,0,28.06481481,4.67962963,12.99259259
2017-06-05,40.70371,21.91123,15.43382,28.02878,13.71451,22.57222222,42.20512821,1.37962963,0,29.86851852,3.553703704,14.27222222
2017-06-06,38.66453,23.67053,17.43302,31.2275,9.31627,18.67037037,63.87179487,1.818518519,10.53207547,23.06481481,3.914814815,14.27592593
2017-06-07,42.38304,20.43182,17.43302,30.9876,8.87644,17.47222222,90.07692308,1.618518519,10.88301887,19.51296296,3.772222222,14.96111111
2017-06-08,36.2255,18.59256,15.39384,21.19152,11.55537,19.63518519,70.76923077,1.925925926,0,25.69074074,4.359259259,14.70925926
2017-06-09,38.18472,17.03318,14.15433,26.50939,10.55577,20.70740741,72.58974359,2.581481481,0.242592593,26.25925926,5.527777778,15.77777778
2017-06-10,38.38464,19.31227,15.9936,26.62934,9.67612,20.70566038,52.38461538,1.539622642,2.169230769,27.04150943,3.652830189,14.8490566
2017-06-11,41.86325,22.39104,17.75289,31.2275,10.55577,21.63584906,44.28205128,1.618867925,0,29.0509434,4.18490566,12.58679245
2017-06-12,45.10195,21.9912,16.59336,29.66813,11.63534,21.31886792,49.63157895,1.852830189,0,27.62264151,3.926415094,15.75849057
2017-06-13,39.984,20.75169,17.51299,30.9876,11.79528,20.46111111,70.1025641,1.687037037,0.788888889,25.92037037,4.451851852,16.68518519
2017-06-14,45.30187,20.47181,15.9936,29.82806,12.63494,21.03518519,67.74358974,1.855555556,0,26.9037037,4.187037037,16.39814815
2017-06-15,43.70251,21.67133,16.83326,29.58816,14.19432,22.35,65.8974359,1.822222222,0,29.44444444,4.255769231,16.22962963
2017-06-16,41.82327,20.95161,15.03398,28.06877,14.19432,24.22592593,61.51282051,1.618518519,0,32.03703704,4.07037037,18.01481481
2017-06-17,38.06477,22.07117,16.71331,27.30907,12.27508,23.31481481,56.66666667,1.653703704,0,29.47407407,3.840740741,18.25555556
2017-06-18,53.45861,20.75169,18.83246,30.46781,13.71451,23.42037037,56.41025641,1.509259259,0,31.56481481,4.090740741,16.62962963
2017-06-19,45.58176,18.63254,15.35385,27.46901,15.03398,23.64444444,56.94871795,1.262962963,0,30.3,3.472222222,17.20740741
2017-06-20,43.14274,20.67173,15.43382,27.38904,13.87445,24.87407407,51.56410256,1.307407407,0,32.10185185,3.587037037,17.69074074
2017-06-21,41.22351,21.03158,16.31347,28.54858,15.55377,24.4509434,57.76315789,1.913207547,0,30.83396226,4.832075472,20.16792453
2017-06-22,39.94402,17.79288,13.03478,27.66893,14.59416,24.42962963,62.94871795,1.668518519,0,30.30555556,4.116666667,19.36111111
2017-06-23,38.78448,20.07197,14.43422,25.38984,14.55417,25.69074074,58.35897436,1.392592593,0.1,33.42222222,4.325925926,19.36296296
2017-06-24,35.18592,19.03238,17.03318,25.82966,10.95561,23.28518519,68.94871795,0.962962963,1.627777778,27.5037037,3.201851852,19.93703704
2017-06-25,35.58576,19.91203,17.75289,27.34906,10.55577,23.125,77.48648649,1.162962963,7.137735849,28.66481481,3.698148148,19.65740741
2017-06-26,35.86565,16.79328,13.2347,24.91003,12.07516,22.82407407,79.20512821,1.483333333,14.78679245,29.8,4.657407407,19.5462963
2017-06-27,40.54378,18.55257,12.475,26.86925,12.75489,24.25925926,74.46153846,1.461111111,3.343396226,30.00925926,3.742592593,19.58888889
2017-06-28,39.38424,17.43302,12.475,26.14954,13.2347,25.23584906,71.02631579,1.362264151,0.525,30.57735849,3.61509434,21.25283019
2017-06-29,40.70371,18.55257,14.63414,27.9888,12.43502,25.29622642,68.73684211,1.356603774,0.086538462,31.15283019,3.481132075,20.45471698
2017-06-30,34.66613,17.31307,14.31427,25.50979,12.9948,25.39259259,69.38461538,1.455555556,0,30.76111111,3.518518519,21.03333333
2017-07-01,37.30507,18.9924,15.47381,26.42942,11.63534,24.54259259,78.35897436,1.27037037,3.005555556,29.86111111,3.740740741,21.30555556
2017-07-02,35.70571,18.79248,16.39344,28.30867,12.59496,24.35,91.8974359,1.524074074,69.96666667,27.14074074,4.501851852,22.16111111
2017-07-03,39.42423,18.67253,12.55497,24.63014,12.9948,24.81176471,88.07894737,2.47254902,33.79019608,28.21960784,5.484313725,22.26078431
2017-07-04,42.62295,20.55177,15.51379,27.86885,13.79448,26.2509434,79.15789474,1.409433962,17.28113208,31.51698113,3.764150943,22.83018868
2017-07-05,43.14274,17.9928,13.27469,25.7497,14.03438,26.88269231,72.51351351,1.096153846,0.798076923,32.85,3.135294118,22.17115385
2017-07-06,39.26429,17.63294,14.07437,25.42982,14.31427,26.88461538,75.55263158,1.269811321,6.971698113,33.80943396,4.388461538,22.23207547
2017-07-07,35.30587,15.2339,13.59456,23.19072,10.43582,26.02830189,86,1.690566038,18.95660377,28.47169811,3.956603774,23.62830189
2017-07-08,34.2263,15.51379,14.2343,25.18992,9.51619,25.74074074,88.64102564,1.972222222,9.833962264,28.16296296,4.277777778,24.01296296
2017-07-09,36.90523,17.11315,13.55457,25.46981,11.11555,25.85,88.82051282,1.055555556,35.35660377,30.55185185,3.758490566,23.12407407
